2025-04-10 17:29:45,136 - INFO - 未找到检查点，开始新训练
2025-04-11 05:17:23,555 - INFO - Epoch 155 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 264.3s
2025-04-11 05:22:35,272 - INFO - Epoch 156 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9262 | Time: 311.7s
2025-04-11 05:26:59,280 - INFO - Epoch 157 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9262 | Time: 264.0s
2025-04-11 05:31:23,553 - INFO - Epoch 158 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9262 | Time: 264.3s
2025-04-11 05:35:47,534 - INFO - Epoch 159 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9262 | Time: 264.0s
2025-04-11 05:40:11,793 - INFO - Epoch 160 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9262 | Time: 264.3s
2025-04-11 05:45:24,098 - INFO - Epoch 161 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 312.3s
2025-04-11 05:49:47,825 - INFO - Epoch 162 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 263.7s
2025-04-11 05:54:12,350 - INFO - Epoch 163 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 264.5s
2025-04-11 05:58:36,180 - INFO - Epoch 164 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 263.8s
2025-04-11 06:03:00,778 - INFO - Epoch 165 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 264.6s
2025-04-11 06:08:13,055 - INFO - Epoch 166 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 312.3s
2025-04-11 06:12:36,623 - INFO - Epoch 167 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 263.6s
2025-04-11 06:17:01,244 - INFO - Epoch 168 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 264.6s
2025-04-11 06:21:25,062 - INFO - Epoch 169 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 263.8s
2025-04-11 06:25:49,523 - INFO - Epoch 170 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 264.5s
2025-04-11 06:31:01,225 - INFO - Epoch 171 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9257 | Time: 311.7s
2025-04-11 06:35:24,866 - INFO - Epoch 172 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9257 | Time: 263.6s
2025-04-11 06:39:49,194 - INFO - Epoch 173 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9257 | Time: 264.3s
2025-04-11 06:44:12,996 - INFO - Epoch 174 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9257 | Time: 263.8s
2025-04-11 06:48:37,358 - INFO - Epoch 175 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9257 | Time: 264.4s
2025-04-11 06:53:49,173 - INFO - Epoch 176 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 311.8s
2025-04-11 06:58:13,228 - INFO - Epoch 177 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 264.1s
2025-04-11 07:02:37,165 - INFO - Epoch 178 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 263.9s
2025-04-11 07:07:01,611 - INFO - Epoch 179 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 264.4s
2025-04-11 07:11:25,791 - INFO - Epoch 180 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9266 | Time: 264.2s
2025-04-11 07:16:37,500 - INFO - Epoch 181 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 311.7s
2025-04-11 07:21:01,311 - INFO - Epoch 182 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 263.8s
2025-04-11 07:25:24,713 - INFO - Epoch 183 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 263.4s
2025-04-11 07:29:48,923 - INFO - Epoch 184 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 264.2s
2025-04-11 07:34:13,121 - INFO - Epoch 185 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 264.2s
2025-04-11 07:39:25,230 - INFO - Epoch 186 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9264 | Time: 312.1s
2025-04-11 07:43:48,574 - INFO - Epoch 187 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9264 | Time: 263.3s
2025-04-11 07:48:12,815 - INFO - Epoch 188 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9264 | Time: 264.2s
2025-04-11 07:52:37,565 - INFO - Epoch 189 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9264 | Time: 264.7s
2025-04-11 07:57:01,806 - INFO - Epoch 190 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9264 | Time: 264.2s
2025-04-11 08:02:12,745 - INFO - Epoch 191 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 310.9s
2025-04-11 08:06:37,485 - INFO - Epoch 192 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 264.7s
2025-04-11 08:11:01,658 - INFO - Epoch 193 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 264.2s
2025-04-11 08:15:26,665 - INFO - Epoch 194 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 265.0s
2025-04-11 08:19:51,443 - INFO - Epoch 195 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9263 | Time: 264.8s
2025-04-11 08:25:03,410 - INFO - Epoch 196 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9264 | Time: 312.0s
2025-04-11 08:29:27,240 - INFO - Epoch 197 | Loss: 0.0003 | LR: 1.00e-08 | F1: 0.9264 | Time: 263.8s
